Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Middle East & North Africa,MEA,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.82129669,84.49172974,84.70880127,84.04947662,85.85807037,87.91017151,87.90998077,86.48229218,87.79945374,90.51841736,87.11489105
Middle East & North Africa,MEA,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.73394775,83.05034637,82.59636688,84.80032349,87.42839813,87.54506683,86.23478699,87.68061829,91.37608337,88.12352753
Middle East & North Africa,MEA,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.34021759,86.4230423,85.54821014,86.93878174,88.39375305,88.27269745,86.7269516,87.91642761,89.69185638,86.14742279
Middle East & North Africa,MEA,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.906730175,6.888770103,6.849070072,6.483280182,6.356780052,6.387859821,6.52218008,6.83370018,6.50658989,6.731999874,6.910649776,7.348700047,8.180029869,8.600330353,8.786499977,9.193869591,9.526849747,9.855719566,9.861619949,10.09164047,10.11299992,10.17813969,10.46065998,10.29018021,10.47817039,10.73361969
Middle East & North Africa,MEA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,34.83102036,35.0340004,37.37189865,38.84014893,40.27494812,42.86700058,45.12348938,47.35533142,49.17012024,50.1860199,51.1600914,51.70040894,52.81389999,53.48313141,54.36708832,55.45090103,57.73397064,58.95772171,59.52322006,60.65782166,63.4798584,63.45578003,62.68941116,64.05277252,66.81517029,66.55909729,66.47525024,67.4757309,68.88304138,70.03829193,71.07240295,72.26049805,73.12155151,74.10227966,74.74707031,74.19293976,74.03800201,72.37293243,73.5128479,75.1676712,76.07723236,78.31938934,79.27497101,77.1135788,77.85243225,78.03955841,78.22167969,78.42098236,78.58071899,78.77030182,79.25791931,80.15978241,81.39851379,81.83618927
Middle East & North Africa,MEA,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,,,,,,,,,,,583773.3,585146.8,643416.2,690886.6,791370.8,832324.2,914051.8,1038257,1122230,1208392,1275580,1370128,1477382,1554404,1609748,1703720,1898665,2029094,2090557,2142000,2157812,2223678,2244470,2636419,2989246,3020364,3116722,3378987,3659082,3862355,4072789,4269250,4364151,4534972,4731572,4503647,4274745,3879705,3754193,3538414,3554852,3850314,3983020,4095247,3962266,3969979,4052828,4129323,4235568,,,,,
Middle East & North Africa,MEA,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,,,,,,,,,,,32.86261,32.87234,33.5062,34.09539,34.76244,34.93949,35.58929,36.18,36.63142,37.11627,37.4648,38.13932,38.70131,39.27637,39.71482,40.14085,40.45316,40.75237,41.12628,41.5482,42.11966,42.80317,43.41357,43.86269,44.06466,44.87071,45.29779,45.92597,46.34539,46.80706,47.07739,47.22858,47.45172,47.62548,47.95178,48.14672,48.32144,48.64556,48.51253,48.40957,48.38459,48.39591,48.4022,48.42576,48.27191,48.27007,48.3483,48.39878,48.4855,,,,,
Middle East & North Africa,MEA,"Secondary education, duration (years)",SE.SEC.DURS,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Middle East & North Africa,MEA,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,,,,23.63537025,24.20689011,24.92384911,25.97621918,27.84281921,28.5003891,29.3806591,30.31262016,31.17666054,32.33063126,33.66131973,35.56639862,37.46446991,38.58834076,40.53858948,42.29114914,44.28927994,45.26599121,47.12850952,48.98825073,51.9725914,53.52058029,54.84230042,55.88957977,57.49301147,59.0716095,60.66009903,62.13050079,64.07006073,66.11369324,66.9088974,67.66967773,66.53070831,67.79135895,68.38905334,70.67156982,70.16728973,73.60881805,78.32061005,71.8934021,71.1105423,71.57758331,71.87509155,71.97599792,72.27642822,72.74342346,73.43826294,75.75218964,76.74333954,77.47476959
Middle East & North Africa,MEA,"Children out of school, primary, male",SE.PRM.UNER.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.90316,87.31006,88.28345,90.80022,92.30011,92.53055,93.21034,93.06193,92.78329,93.65082,94.33536,94.85628,95.813,95.56176,96.55564,95.53886,,,,,,,,,,
Middle East & North Africa,MEA,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,500548.5,522825.3438,545704.375,561592.5,603110.125,638691.125,691891.8125,743838.3125,752694.3125,772477,837941.25,870063.875,932373.375,1080206.75,1136255.125,1196055.75,1247061.75,1248590.375,1293208.5,1475451,1407831.25,1475306.125,1503329.625,1567179.125,1603495.5,1630143.625,1653933.75,1727104.625,1748620,1785487.375,1828582.375,1882811,1917732.875,1921286.75,1956358.375,2015187.375,2045722.5,2058245.625,2089576.75,2084918.75,2104358.5,2184077,2336959.25,2415480.75,2461007.5,2467953.75,2464296,2462626.75,2498567.25,2573472.25,2543788.25,2551544,2509795,2579139.75
Middle East & North Africa,MEA,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,,,,,,,,,,,11.89841,11.96394,12.17659,11.36733,11.37214,11.8558,12.04085,11.89484,11.91499,12.29872,11.94511,12.38749,11.6242,11.60937,11.57683,10.33215,9.81741,10.30304,9.76087,9.5106,9.47639,9.32578,9.3594,8.70604,8.51957,8.45725,8.23813,8.28827,8.21945,8.12352,8.33712,7.71776,7.26256,6.82383,6.33874,6.07726,6.34878,6.63202,6.41307,6.54944,6.23659,6.01426,5.75625,5.75026,5.7488,5.43313,5.61759,5.51319,5.35374,,,,,
Middle East & North Africa,MEA,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,,,,,,,,,,,79.12400818,79.0737381,79.96024323,80.68730927,81.91902924,83.07804108,82.9158783,83.30236816,83.45343781,83.92661285,84.47866058,84.88912964,84.78379059,86.7424469,87.55857086,87.89205933,87.88124847,87.58489227,86.80222321,88.27754211,88.81934357,87.67540741,87.6244278,87.45697784,87.5391922,87.61846161,87.2454834,86.49963379,86.48680115,86.81333923,86.98370361,85.84483337,84.80921173,85.13535309,83.47563934,83.42948151,84.60646057,85.37065887,85.89421844,86.89343262,87.86302185,87.27086639,79.46099091,80.490448,81.9940033,83.46642303,85.63828278,85.41967773,85.64626312,86.40286255,86.73722839,88.20516205,87.76409912,
Middle East & North Africa,MEA,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.23452697,90.89701016,90.25403424,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,,,,,,,,,,,75.11892,75.12425,76.65997,77.67618,78.56144,79.82726,81.59446,82.52173,83.2127,82.88738,84.11194,83.84932,84.38114,84.74937,85.85524,85.9018,86.3109,86.88688,87.0633,86.86323,88.36011,88.75934,87.44211,87.38312,88.15626,87.57485,88.35335,88.35686,,86.98367,87.58083,90.17387,91.71259,91.86215,92.4421,91.96914,91.85062,92.79286,93.38391,94.12945,95.19953,94.94251,96.50726,95.03632,95.08512,95.01559,95.02477,95.0295,95.21183,,,,,
Middle East & North Africa,MEA,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,,,,,,,,,,,91.61866,91.67276,91.99562,92.73497,88.71992,95.435,97.91211,96.72371,96.63569,98.72043,96.05166,94.78479,95.79221,97.5538,96.76006,94.70078,99.67459,97.38247,97.14583,95.27449,95.26518,96.41917,95.66077,94.81879,93.81666,93.05448,94.20895,94.61151,95.83505,98.24145,98.99263,99.12513,101.8509,102.0189,102.1694,103.5506,103.7466,105.1851,104.2516,104.8667,105.7989,106.3583,106.3478,105.3379,105.7657,104.3908,103.3202,104.1981,102.6685,,,,,
Middle East & North Africa,MEA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,71.70024109,71.64118195,74.2567215,75.82109833,76.48345947,79.13646698,81.15634918,82.28032684,82.99848938,82.12889099,84.82608795,84.05709839,85.72319031,86.77794647,87.9701004,87.90490723,88.75711823,89.70172119,90.63626862,90.54723358,91.93395996,92.90131378,90.58809662,90.77629852,92.62100983,91.23210144,93.07710266,93.33461761,93.93428802,94.50982666,94.69516754,95.54815674,96.64430237,97.80092621,98.58306122,98.81108856,99.48108673,99.86853027,99.55586243,99.68820953,100.1240997,101.536972,102.7848129,101.0629807,98.64640045,98.33422089,98.23818207,98.43100739,98.55194092,98.70609283,99.04824829,98.86247253,97.63038635,97.82354736
Middle East & North Africa,MEA,"Primary education, duration (years)",SE.PRM.DURS,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Middle East & North Africa,MEA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,48.94390869,48.88785172,49.00984955,50.51953125,51.74079895,55.10644913,57.20542908,59.67105865,59.3804512,55.90253067,59.46210861,63.01330948,63.89929962,65.23993683,67.58978271,71.93533325,71.33811188,71.02799988,72.09944153,72.72898865,74.53912354,75.64467621,77.18852997,78.03204346,78.28639221,79.93421936,80.55232239,80.87956238,81.44084167,82.0668335,81.69413757,83.12091064,82.96198273,83.49868774,87.00869751,89.30793762,86.37870789,87.65599823,89.47740936,88.65711975,90.13052368,90.4444809,91.49053192,86.7678299,86.9059906,86.01730347,85.37403107,85.13401031,85.99758148,86.39070129,87.74964142,87.98429108,89.17478943,90.61435699
Middle East & North Africa,MEA,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.32993317,87.05683899,87.35207367,88.04579163,87.41311646,,,,84.7478714,82.55992889,82.16416168,81.04666138,81.49388123,81.24394989,79.88075256,78.39190674,76.9152832,76.4054184,78.05489349,80.3454895
Middle East & North Africa,MEA,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,,,,,,,,,,,6.519189835,6.50578022,6.506710052,6.482210159,6.739419937,7.869979858,9.280529976,10.03752041,10.02616978,10.89780045,10.87590027,10.63621998,11.19190979,11.20452023,11.69276047,10.76278973,11.12232971,11.32242012,11.23750973,11.82936954,12.11334038,12.32900047,12.47834015,12.24701977,12.27851009,12.36711979,12.94701004,13.79819965,14.24557972,14.31865978,15.25168037,15.86715984,16.69433022,17.75263977,18.57370949,19.89990997,22.25836945,22.70882988,23.71917915,25.8739109,26.31451988,26.69681931,26.69507027,27.07575989,29.84794998,30.58616066,30.98488998,31.5197506,32.0594101,33.2322197,33.76134872,,,
Middle East & North Africa,MEA,Male primary school age children out-of-school (%),SE.LPV.PRIM.SD.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.501106262,,,,3.371794701,,,,
Middle East & North Africa,MEA,Male pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.31518173,,,,63.12309265,,,,
Middle East & North Africa,MEA,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.70980835,,,,58.71694946,,,,
Middle East & North Africa,MEA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.616129994,0.615310013,0.622860014,0.631229997,0.636879981,0.64903003,0.661909997,0.675890028,0.688939989,0.715489984,0.729629993,0.743070006,0.752449989,0.76214999,0.775590003,0.788370013,0.801090002,0.810000002,0.81299001,0.827160001,0.837090015,0.840990007,0.852689981,0.859520018,0.862039983,0.87075001,0.846449971,0.872290015,0.878809988,0.88677001,0.894990027,0.904720008,0.910960019,0.916350007,0.92088002,0.923169971,0.925660014,0.930450022,0.93453002,0.93690002,0.940150023,0.936609983,0.947380006,0.955240011,0.962469995,0.969640017,0.96954,0.969990015,0.971369982,0.973850012,0.976170003,,,
Middle East & North Africa,MEA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,29.33300018,29.85811043,30.39901924,31.01910019,31.74282074,32.51451874,33.36338043,34.22692871,35.21223068,36.28554916,37.37443924,38.45740128,39.54602814,40.6330986,41.815979,43.0008316,45.70600128,47.03668976,48.34873962,48.9220314,50.07117081,51.97558975,53.37229156,54.76379013,56.2225914,57.62968826,58.95307159,60.33620834,61.65697098,63.92679977,65.05435944,65.92510223,65.73940277,66.67214966,68.92893219,67.72662354,68.46105957,69.23255157,69.95368958,70.7403717,71.2264328,71.99160767,71.04347229,71.63567352,72.09802246,72.57795715,73.06134033,73.59062958,74.06034088,74.49346924
Middle East & North Africa,MEA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,45.19601822,45.98756027,46.88597107,47.76800919,48.96567917,50.09046173,51.05310059,52.3263092,53.62577057,54.97385025,56.12950897,57.94697952,59.71945953,61.40513992,62.9991684,64.58158112,66.10679626,68.98918152,70.65865326,72.12406921,71.67070007,72.96099091,74.85748291,76.20496368,77.50701141,78.69550323,79.9023819,80.99897766,82.14067078,83.16963196,83.72966003,84.65084839,85.2505722,86.09960938,86.97756195,88.15434265,85.37436676,85.7513504,85.80754852,86.87200928,87.79656219,88.0202179,88.29763794,86.80402374,87.18054199,87.47592163,87.80644226,88.12336731,88.45477295,88.69927979,88.89105225
Middle East & North Africa,MEA,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,0,930000.0072,0,-500000,-500000,309999.9949,679999.9774,719999.9783,2460000.049,3309999.967,7190000.229,3029999.973,230000.0042,5559999.906,4419999.966,11420000.21,6669999.853,5770000.115,7020000.104,11820000.32,6450000.018,14200000.27,10299999.81,6259999.987,4350000.156,4739999.991,23900000.15,43920000.41,16289999.92,25180000.23,44669998.77,33619999.89,29919999.07,33859999.84,27169999.03,30400000.75,34499999.02,36260000.37,42490002.08,52329998.23,57319999.91,33060000.29,20909999.48,49580001.61,36629998.96,52079999.81,87239998.76,98439998.96,112469998.5,70489999.52,113900000.9,81940000.12,101860000,154209999.6,161470002.9,125950001.1,134100002.9,257939999.1,174460001.6,206570000.1,171289999.3,219720003.1,164629999.2,
Middle East & North Africa,MEA,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,0,0,0,4110000.134,1710000.038,219999.9988,4079999.924,2619999.886,0,2710000.008,13220000.08,19510000.31,26159999.53,41629999.48,71289999.37,31429999.41,35080000.88,42069999.34,56749999.15,60740000.62,77689997.32,141229998.2,85499998.75,113359999.5,70509998.2,96630000.68,71489999.5,142709998.7,160009997.7,170939998.6,181280001,653510015.7,295150000.2,563259993.7,688340004.7,520600008.7,850039987.1,879470008.4,1005480019,747790009.5,552280002.2,720659993.9,614790002.5,939939999.1,1360040004,1239390000,1696460018,1801030018,1855999973,1689170024,1508960013,1939769991,2751510001,2333240023,2689450022,2151560019,2973739985,2718010000,2720900017,2874370022,4061330032,4994380114,2513380009,
Middle East & North Africa,MEA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,0,0,9999.999776,9999.999776,9999.999776,19999.99955,79999.99821,100000.0015,129999.999,100000.0034,1749999.946,630000.0194,269999.994,3140000.086,3600000.095,7359999.949,12280000.05,3549999.984,16760000.3,8750000.071,1749999.989,7660000.142,9379999.55,2769999.934,11760000.11,22620000.95,10199999.89,5429999.944,6039999.766,8920000.082,7180000.007,10580000.04,4489999.98,15199999.57,6119999.854,12340000.4,8579999.998,7229999.993,50369998.72,44729999.57,41799999.89,301829986.1,332579995.5,312889992.6,86580000.5,99569999.52,138570000.7,120339998.6,111439997.9,107100000.9,81000000.79,68030001.69,100560002.6,115260001.7,130760000.6,69650000.75,78220000.44,61799998.97,
Middle East & North Africa,MEA,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545,2438,2588,2638,2475,2172,2254,2200,2119,2283,2209,2183,1981,1969,1962,1952,2071,2242,2247,2378,2433,
Middle East & North Africa,MEA,Control of Corruption: Standard Error,CC.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Control of Corruption: Number of Sources,CC.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,,,,,,,,,,,,,,,,,,2527933209,3715072036,4512730282,5324875466,5094862349,5309530649,6504459351,6774666602,5839412874,5843920706,,,,,,,,,,,,,,,,,,,20221618529,22062129089,26607206983,29474079235,27699838639,33963709218,35739458071,42813824942,,,,,,,,,,,
Middle East & North Africa,MEA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,571449999.9,175857596.1,470412842.9,13451606.72,-2984206563,2139829656,356466584.9,1349416293,1597054925,-6475399.677,-3089053541,7257091611,11672912473,5662854096,6409743731,2112375734,2387380489,-137135792.2,2032965910,1536398830,2891316283,2577843301,4153158940,5182311781,5402743766,2038495129,5397017096,10701548694,11354827280,7348222195,12237516693,10844019192,9982569448,20255424330,32915260935,65447868311,96819255267,1.08308E+11,79805848923,47846715735,63211564158,51531993450,56119960829,48091912616,30830737627,35825979330,63553001555,54302386665,68916996332,57194477471,57102249173,86632334380,1.03062E+11,1.03051E+11
Middle East & North Africa,MEA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,4000000,6233810.098,6452559.08,13110285.59,9479999.52,10769401.58,13270116.8,16220052.91,21630147.99,23628070.44,28848505.22,39457146.83,37161024.27,44610336.19,63520398.6,67500742.02,68470543.19,74596691.09,97561941.85,97911890.45,158985018.9,185532775.4,219896780,236054951.1,289687639.4,316133819.3,597504331,503918080.1,496244174.7,590932813.8,670411879.4,854973826.2,1285763567,1241802265,1815366499,1990572480,2109552321,1408966563,1394634816,1445003936,1706457116,1657623983,1903532606,1989363498,2019632242,2520742054,2712526946,3811927539,4102660103,3189867644
Middle East & North Africa,MEA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8312581540,11680443650,13912715144,17973883927,18341301591,16772455616,19904376575,21316042807,21572960374,24158681169,24146346140,27309510071,27074875986,33988224267,39940390062,45814279477,53574885648,59367808322,
Middle East & North Africa,MEA,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,,,,,,,,,,,,,,,,,,3329227286,4977560085,5945626104,6868968312,8732064874,9053273590,9561485327,9086015327,8799082279,8030097709,7909587046,9565758897,11609462770,13922889439,16220702636,,,,21001133854,19891418112,19851191294,20165110800,19786129477,21830643321,22171331964,25511682399,26228698102,26330456980,27551952028,31209683474,38221054728,47869856955,56232800180,58713869600,75467341112,84202353796,94554775074,99530726448,94585846640,94140529314,92077457880,91406257926,92538714842,87310189516,95838281399,99555144597,
Middle East & North Africa,MEA,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.57592538,32.04166578,31.04047307,28.39294959,28.00735185,27.04690867,26.07016456,25.05981876,26.47322045,30.47313908,28.60341818,,
Middle East & North Africa,MEA,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,1.10779E+11,1.17387E+11,1.29059E+11,1.59104E+11,1.83888E+11,1.82549E+11,1.83248E+11,1.71683E+11,1.46045E+11,1.26859E+11,1.37836E+11,1.45243E+11,1.54479E+11,1.7776E+11,1.99412E+11,2.1341E+11,2.04963E+11,1.88899E+11,2.1155E+11,2.24286E+11,2.23259E+11,2.2254E+11,2.23367E+11,2.41507E+11,2.38408E+11,2.48792E+11,2.73976E+11,3.45079E+11,4.12132E+11,4.59664E+11,5.73532E+11,7.36936E+11,6.28528E+11,7.02415E+11,7.96022E+11,9.13362E+11,9.69687E+11,9.83918E+11,8.68475E+11,7.92058E+11,8.22536E+11,8.7392E+11,8.93315E+11,7.75375E+11,9.15505E+11,1.0881E+12,1.07883E+12
Middle East & North Africa,MEA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.07830495,36.27831511,36.60530828,38.75747444,37.52059445,36.61095818,38.36872603,39.62281068,36.80977258,41.46710639,40.72369218,,
Middle East & North Africa,MEA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55984.01449,,,,,,,,,,71745.13369,,,,,,,,,,,,,,,90352.0022,,,,,,,,
Middle East & North Africa,MEA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048397018,,,,,,,,,,0.057734477,,,,,,,,,,,,,,,0.070000592,,,,,,,,
Middle East & North Africa,MEA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.31431062,0.318248452,0.326392605,0.335879202,0.340085523,0.342233431,0.348587661,0.35118305,0.368187326,0.386355053,0.394678199,0.408013131,0.41857518,0.423586984,0.425108425,0.43575851,0.446229602,0.446571058,0.450683625,0.451041239,0.461233251,0.475984848,0.500928457,0.521670095,0.533471373,0.54527265,0.559934843,0.584840735,0.598944038,0.614832568,0.620555609,0.628660506,0.623672197,0.633114353,0.644079724,0.658332034,0.660737112,0.668219575,0.6797105,0.688341165,0.692304198,0.716416435,0.727267868,0.740656116,0.795678274,0.810085933,0.827275602,0.82234798,0.808030364,0.847595638,0.86779725,0.873185639,0.907406612,0.915191994,0.912583385,0.931026107,0.933209855,0.930994027,0.931061166,0.908462413,0.942530238,,
Middle East & North Africa,MEA,Arable land (hectares),AG.LND.ARBL.HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
